"timestamp, тип 964",163,26255.98324296162,53.3849305154506
"timestamp, тип 965",878,38152.04781187344,92.4939034534755
"timestamp, тип 966",951,69742.48391248057,43.67043658681974
"timestamp, тип 967",627,26313.07179542345,18.82534331660396
"timestamp, тип 968",561,79594.27023531453,24.88527409908949
"timestamp, тип 969",694,85200.73988147048,46.115072415973
"timestamp, тип 970",350,83508.88413138442,89.42763138337665
"timestamp, тип 971",572,13742.952827092204,68.77802751196394
"timestamp, тип 972",292,72194.40466333852,84.12891844398129
"timestamp, тип 973",288,29826.927857075356,32.91835924191015
"timestamp, тип 974",989,33267.74699750234,75.95894664570756
"timestamp, тип 975",789,80876.1954891201,28.43936108275131
"timestamp, тип 976",724,12060.440206368987,96.70300799339007
"timestamp, тип 977",561,87524.17440456152,54.61400455950862
"timestamp, тип 978",752,46167.03131859728,68.15697355960428
"timestamp, тип 979",65,88423.27661291018,3.3148801921981383
"timestamp, тип 980",738,28488.054600676605,49.27733020192985
"timestamp, тип 981",220,80514.23395134401,1.5522008592850336
"timestamp, тип 982",365,33962.7795233374,97.8557941918053
"timestamp, тип 983",987,35043.6006831665,1.0108350798639694
"timestamp, тип 984",276,11174.305155925997,45.83532177051798
"timestamp, тип 985",728,48634.60605276418,67.18745124701832
"timestamp, тип 986",975,56590.06027039169,76.03694347848112
"timestamp, тип 987",649,63154.39127818069,26.23106416329715
"timestamp, тип 988",55,57807.62815979714,95.54302687586768
"timestamp, тип 989",336,95658.12283878318,45.61614135358168
"timestamp, тип 990",125,39290.26039432684,53.225786679766486
"timestamp, тип 991",13,60896.31121114606,18.64906980019877
"timestamp, тип 992",424,96199.1960473276,66.65581688767321
"timestamp, тип 993",693,14653.980633697383,7.810788131600406
"timestamp, тип 994",253,5893.796670993208,49.125535563530846
"timestamp, тип 995",778,81193.48833768765,52.47685303237033
"timestamp, тип 996",410,27125.87954472452,33.26423781956253
"timestamp, тип 997",24,32566.132847313613,56.84184372130703
"timestamp, тип 998",169,68469.69413434036,28.068326216134018
"timestamp, тип 999",159,85363.73553058493,41.065190864556705
